Interaction_ID,Interaction_Type,Interaction_Outcome,Follow_Up_Required,Interaction_Channel,Follow_Up_Date,Customer_ID,Agent_ID
6606,In-Person,Pending,Yes,Call,10/26/2024,7652,2498
8408,Chat,Escalated,No,In-Person,10/28/2024,4858,1532
9722,In-Person,In-Progress,No,Call,10/21/2024,4024,9190
8740,In-Person,In-Progress,No,Email,N/A,3515,7949
2189,Chat,Resolved,No,In-Person,N/A,7505,3543
7152,Chat,In-Progress,No,Email,11/1/2024,8448,5104
9537,Chat,Escalated,Yes,Email,N/A,8189,2147
8678,In-Person,Escalated,Yes,In-Person,N/A,9054,8833
7300,Chat,Pending,No,Web Chat,N/A,6696,4269
3461,Chat,Resolved,Yes,Email,10/20/2024,3135,2587
3161,Chat,Resolved,No,Call,N/A,4855,2218
6063,Phone,In-Progress,Yes,Email,10/14/2024,9916,8147
5945,Phone,Pending,Yes,In-Person,N/A,6515,6213
8597,Email,Resolved,Yes,In-Person,10/10/2024,9500,7526
9500,In-Person,Resolved,Yes,Call,10/29/2024,9336,1131
2270,In-Person,Pending,Yes,In-Person,10/14/2024,8449,6962
6745,Email,Resolved,No,Call,N/A,6789,1353
8337,In-Person,Pending,Yes,Call,10/24/2024,6632,1873
4304,In-Person,Resolved,No,Web Chat,N/A,3555,8365
7633,In-Person,Escalated,No,Email,N/A,9430,6150
9552,Phone,Resolved,Yes,Web Chat,N/A,5244,2588
9690,Phone,Resolved,Yes,Web Chat,10/22/2024,3869,4379
6196,Email,Escalated,No,Email,N/A,6494,2822
2613,Email,In-Progress,Yes,Web Chat,N/A,6785,1796
7134,Chat,In-Progress,No,In-Person,11/6/2024,8681,5341
2639,Chat,Pending,Yes,Web Chat,10/26/2024,3181,9658
5929,Chat,In-Progress,Yes,In-Person,N/A,5048,4543
3919,In-Person,In-Progress,Yes,Call,N/A,3507,4549
4161,Chat,Resolved,No,Call,N/A,4521,7805
7751,Chat,Escalated,Yes,In-Person,N/A,5303,3049
9985,Chat,Escalated,No,In-Person,N/A,7533,2860
7731,In-Person,Pending,No,Web Chat,N/A,7976,2630
9370,In-Person,Escalated,Yes,Web Chat,10/11/2024,7688,1836
6736,Email,In-Progress,No,Email,N/A,6997,3199
2264,In-Person,In-Progress,Yes,In-Person,N/A,3907,5355
4600,Email,Resolved,Yes,Call,N/A,9525,9114
7463,Chat,Pending,Yes,Web Chat,N/A,4538,1902
7899,Chat,Escalated,No,In-Person,10/13/2024,4319,8079
9190,Phone,Escalated,Yes,Call,N/A,6527,5202
8250,Phone,Pending,Yes,In-Person,N/A,3487,8618
3506,Chat,Pending,No,In-Person,N/A,3555,7664
2633,Email,Pending,No,In-Person,10/28/2024,5935,9854
2912,Chat,Resolved,Yes,Call,N/A,7862,2943
4739,Phone,Escalated,No,Web Chat,10/20/2024,4104,4250
4923,In-Person,Pending,No,Web Chat,10/30/2024,6400,5721
2680,In-Person,In-Progress,Yes,Email,N/A,3349,6491
7841,Phone,Escalated,No,Web Chat,N/A,3376,5531
8246,Phone,Pending,Yes,Call,N/A,4867,2245
3611,In-Person,In-Progress,No,Email,N/A,8713,7265
6440,Email,Resolved,No,Web Chat,11/3/2024,3673,4739
7892,Chat,Escalated,Yes,In-Person,11/1/2024,3056,6581
7262,Chat,Escalated,No,Call,10/13/2024,9004,6278
5468,Chat,Resolved,No,Email,10/31/2024,6398,1905
3250,Chat,Escalated,Yes,Web Chat,N/A,5142,1048
9325,In-Person,Pending,Yes,Web Chat,N/A,6485,5104
4821,Phone,Escalated,Yes,Email,N/A,7755,3352
6214,Email,Escalated,Yes,Web Chat,N/A,3147,4217
4698,Chat,Resolved,No,Call,10/12/2024,7354,4871
8132,Email,In-Progress,Yes,Web Chat,11/1/2024,6770,3397
7292,Email,Pending,No,Call,10/16/2024,8259,2986
3175,In-Person,In-Progress,No,Web Chat,N/A,7379,3898
4500,Email,In-Progress,No,Web Chat,11/2/2024,8062,2040
4801,In-Person,In-Progress,No,Call,N/A,3995,7066
9677,In-Person,Escalated,Yes,Email,N/A,8741,7129
8302,Chat,In-Progress,Yes,In-Person,10/29/2024,8321,6641
4989,Phone,Resolved,No,Email,10/13/2024,8548,5086
8432,Chat,Pending,No,Email,10/14/2024,5361,4272
8695,Phone,Resolved,No,Web Chat,10/27/2024,9272,8382
8433,In-Person,Resolved,Yes,Call,N/A,6009,8805
3733,Email,In-Progress,No,In-Person,10/17/2024,6902,7221
2249,Email,Resolved,Yes,Web Chat,10/20/2024,4519,4410
4344,Email,Resolved,Yes,Call,10/30/2024,5817,8071
7351,Chat,In-Progress,Yes,In-Person,10/13/2024,9749,1485
9473,Phone,In-Progress,No,In-Person,N/A,9114,4736
7412,Chat,In-Progress,Yes,In-Person,N/A,5337,1477
6939,Chat,Pending,No,Web Chat,11/5/2024,5654,4653
7055,In-Person,Pending,Yes,Email,N/A,7397,3246
9798,In-Person,Pending,No,In-Person,N/A,4297,8977
7661,Phone,Pending,Yes,Call,N/A,5250,1164
6548,Email,Pending,Yes,Email,10/24/2024,3472,6006
6942,Chat,Escalated,Yes,In-Person,11/7/2024,8194,5257
7043,Phone,Pending,Yes,In-Person,11/5/2024,4089,5231
4431,Chat,Pending,No,Call,10/19/2024,8232,6584
9530,In-Person,In-Progress,No,In-Person,10/16/2024,7327,2749
3333,Phone,Pending,Yes,Web Chat,10/22/2024,9971,4517
2721,Chat,Pending,No,Call,10/9/2024,6331,1304
3168,Chat,Resolved,No,Web Chat,N/A,4831,7512
2390,In-Person,Resolved,Yes,Web Chat,N/A,8067,7847
4722,Email,Resolved,No,In-Person,N/A,9818,5837
8513,Email,Resolved,No,Email,10/22/2024,7407,7129
9745,In-Person,Pending,Yes,Call,10/28/2024,4531,4953
4501,Phone,Resolved,Yes,In-Person,N/A,9710,9184
6655,Phone,Pending,Yes,Email,N/A,4228,2333
8369,In-Person,In-Progress,No,Call,10/24/2024,3554,5891
7289,Email,Resolved,No,Web Chat,10/28/2024,6757,9851
8879,Chat,Pending,No,Web Chat,N/A,3817,3548
3219,Email,In-Progress,No,Email,N/A,8410,5441
5280,Phone,Resolved,Yes,In-Person,10/18/2024,4329,2585
8190,Phone,Pending,No,In-Person,10/25/2024,7993,7682
6510,Chat,Pending,No,Call,N/A,4422,4006
9246,Phone,In-Progress,No,Email,N/A,9550,8735
2861,Email,Escalated,Yes,Email,N/A,3001,1104
3141,Email,Resolved,Yes,Email,N/A,5422,7645
5148,Email,Escalated,No,Web Chat,N/A,7122,6303
7486,In-Person,In-Progress,No,Web Chat,10/10/2024,9518,6687
2217,Chat,Pending,Yes,Web Chat,11/2/2024,6919,1989
9900,Email,Pending,Yes,Call,N/A,5791,9461
6988,In-Person,Pending,Yes,Web Chat,10/20/2024,3749,4923
9634,Chat,Resolved,No,Web Chat,N/A,3973,9393
5959,Phone,Resolved,No,Web Chat,10/14/2024,3304,1687
2929,Email,In-Progress,No,Call,N/A,5242,5881
5458,Email,Resolved,Yes,Email,N/A,5049,2671
2380,In-Person,In-Progress,No,Email,N/A,8258,2345
5034,Chat,Pending,No,Web Chat,10/16/2024,4530,2142
2790,Phone,Escalated,No,In-Person,N/A,9005,4577
7696,In-Person,Escalated,Yes,Email,N/A,8356,2540
5674,In-Person,Pending,Yes,In-Person,10/25/2024,8527,4333
8679,Email,Pending,No,Call,N/A,4884,5263
5487,Email,Escalated,No,Web Chat,N/A,3037,7373
9768,Phone,Escalated,Yes,Email,10/31/2024,4663,2265
9238,Chat,Resolved,No,Web Chat,N/A,8688,8497
7716,In-Person,Escalated,Yes,In-Person,10/23/2024,4162,3149
9900,Email,Pending,Yes,Email,N/A,3688,1199
2974,In-Person,Resolved,Yes,In-Person,10/27/2024,5399,6764
2810,Email,Resolved,No,In-Person,N/A,3400,4300
9105,Email,Pending,No,Web Chat,11/5/2024,6443,7787
3650,Phone,Resolved,Yes,Web Chat,10/30/2024,9880,2286
5367,Chat,Resolved,Yes,Web Chat,N/A,8033,9742
6247,Chat,In-Progress,No,Email,11/4/2024,4826,6809
5641,Phone,Pending,No,Web Chat,10/16/2024,3071,7574
4881,Email,In-Progress,No,Call,10/23/2024,5731,9924
3992,In-Person,Escalated,No,Email,N/A,3413,7723
4287,Phone,Escalated,No,Email,11/1/2024,6979,6361
9069,Phone,Escalated,Yes,Call,N/A,9241,6677
8175,Chat,In-Progress,No,Call,10/13/2024,8620,3125
3550,Phone,In-Progress,No,In-Person,N/A,6935,8943
7692,Email,Escalated,No,Web Chat,11/3/2024,6307,3959
5970,Phone,Escalated,No,Call,N/A,8011,8500
8281,Chat,Pending,Yes,In-Person,11/7/2024,9351,9311
4802,Email,In-Progress,Yes,Call,10/27/2024,9584,9467
8361,Email,Resolved,Yes,Call,N/A,4189,9512
3132,Chat,In-Progress,Yes,Web Chat,10/24/2024,6416,9643
8808,In-Person,Escalated,No,In-Person,10/28/2024,9460,4159
9385,Email,Pending,Yes,Web Chat,10/20/2024,6935,7820
2850,Email,Resolved,Yes,Web Chat,10/31/2024,9287,6825
2165,Email,Pending,No,Web Chat,N/A,4397,7007
4546,Chat,Resolved,No,In-Person,N/A,6177,3501
7385,Email,Pending,Yes,In-Person,11/6/2024,8326,3449
3752,Phone,Pending,No,Call,10/26/2024,7713,4285
9867,Chat,Escalated,Yes,In-Person,N/A,6387,9806
3731,Chat,In-Progress,No,Call,10/23/2024,9611,4183
5202,Email,Escalated,No,Web Chat,10/15/2024,8725,8051
6203,In-Person,Escalated,Yes,Email,10/9/2024,4486,9152
4720,Phone,Resolved,No,In-Person,N/A,6322,2511
7831,Chat,Pending,No,Call,11/3/2024,3685,2010
9809,Chat,Escalated,No,Call,10/12/2024,4461,5313
6206,Phone,Escalated,No,Web Chat,N/A,5945,7758
5850,Email,Pending,No,In-Person,N/A,9131,7554
6608,Email,Escalated,No,Web Chat,N/A,8534,6048
3148,Chat,Escalated,Yes,In-Person,10/27/2024,6704,4836
4890,Chat,Pending,No,Email,N/A,6584,8281
2819,Email,Escalated,Yes,Call,11/1/2024,8877,8475
8705,Chat,Escalated,Yes,In-Person,N/A,3054,6192
4396,Phone,Pending,No,Call,10/15/2024,6441,9403
4578,In-Person,Escalated,No,In-Person,11/4/2024,5456,5681
4766,Email,Escalated,No,Call,10/24/2024,7719,9100
6381,Chat,In-Progress,No,Web Chat,11/3/2024,3475,4037
3984,Chat,Resolved,Yes,Email,N/A,5067,7280
5499,Chat,Pending,No,Web Chat,10/31/2024,9976,3121
4568,Email,Escalated,Yes,Call,10/19/2024,4151,5874
9512,Phone,Resolved,No,In-Person,11/4/2024,7184,4783
2326,In-Person,Escalated,No,Call,N/A,7522,3974
6950,Phone,In-Progress,Yes,Call,10/20/2024,6747,5060
2430,Phone,Resolved,Yes,In-Person,10/15/2024,8056,8224
7305,Phone,Resolved,Yes,Call,10/14/2024,4938,6035
9953,Chat,Escalated,Yes,In-Person,N/A,3809,8691
5061,Chat,Escalated,Yes,Email,10/20/2024,9587,8545
3331,Chat,In-Progress,Yes,Web Chat,10/17/2024,9421,3975
7547,Email,Resolved,Yes,Email,10/31/2024,5222,9771
2066,Chat,In-Progress,No,Call,10/14/2024,8643,2249
4769,Phone,Pending,No,Web Chat,N/A,9421,1244
8439,Email,Escalated,Yes,In-Person,10/14/2024,4172,2889
9275,Phone,In-Progress,No,Web Chat,10/31/2024,9191,4179
2523,Email,Resolved,Yes,Web Chat,N/A,8925,6798
2183,Email,In-Progress,Yes,In-Person,N/A,5723,4706
8949,Chat,In-Progress,No,Call,N/A,7937,1226
2018,Chat,Resolved,Yes,Call,N/A,8786,9687
3504,In-Person,In-Progress,No,Call,11/4/2024,3906,4819
9151,Email,Pending,No,Call,N/A,4513,4049
8200,In-Person,Resolved,Yes,In-Person,N/A,8234,2439
2449,Phone,Pending,No,Email,10/18/2024,7270,4313
8516,Email,Resolved,No,In-Person,10/26/2024,6086,2940
5092,Phone,In-Progress,Yes,Email,10/20/2024,3702,7395
8947,Chat,Resolved,Yes,In-Person,N/A,6022,6777
5308,Phone,Pending,No,Call,10/26/2024,9249,2017
3775,Phone,Resolved,No,In-Person,N/A,7673,1352
3654,Email,Escalated,Yes,Email,N/A,4797,2576
4211,Phone,Resolved,No,Web Chat,10/31/2024,6778,4916
9763,In-Person,Resolved,No,Email,N/A,8519,5559
9268,In-Person,Pending,No,Call,N/A,8408,1509
7891,In-Person,In-Progress,Yes,In-Person,10/28/2024,3383,7946
4195,In-Person,Pending,Yes,Email,N/A,7347,5184
9442,Email,In-Progress,No,Web Chat,N/A,5927,7412
3211,Chat,In-Progress,No,Call,10/23/2024,6899,7329
8724,Email,In-Progress,Yes,Email,N/A,9487,8761
7904,In-Person,In-Progress,Yes,Call,N/A,4723,6568
3816,Phone,Pending,Yes,Call,N/A,5634,7733
7339,In-Person,Escalated,Yes,Web Chat,10/21/2024,5361,8434
9124,In-Person,Escalated,Yes,Web Chat,N/A,9709,1569
4663,In-Person,Resolved,Yes,Call,11/6/2024,3712,4233
9919,In-Person,In-Progress,No,Call,11/1/2024,8036,3564
4925,Chat,In-Progress,No,Call,10/31/2024,7272,6116
5677,Phone,In-Progress,No,Call,N/A,3069,3199
7719,In-Person,In-Progress,No,Call,10/14/2024,5786,2134
7603,Phone,Pending,Yes,Call,10/10/2024,3499,3795
9830,Email,Resolved,Yes,Call,N/A,4351,4122
8901,Phone,Pending,No,Web Chat,N/A,8515,4951
4804,Chat,Pending,Yes,Web Chat,N/A,6728,9383
6270,In-Person,Resolved,Yes,Call,10/29/2024,3484,5168
3595,In-Person,Escalated,Yes,In-Person,11/2/2024,9425,8466
3772,Phone,Resolved,Yes,Email,10/27/2024,3327,2323
9455,In-Person,Pending,No,Call,N/A,5327,5473
5240,Email,Escalated,Yes,Email,N/A,3242,1391
8660,Email,In-Progress,Yes,Email,11/1/2024,8076,3763
9697,Phone,Pending,Yes,Email,N/A,7604,3058
3534,Phone,Pending,Yes,Web Chat,N/A,8689,1158
8724,In-Person,Pending,No,In-Person,N/A,3141,8407
2089,Email,Resolved,No,Email,N/A,8676,8345
4132,Email,Escalated,Yes,Email,10/24/2024,3919,5545
6631,Phone,In-Progress,Yes,Call,N/A,8168,9927
8419,In-Person,Escalated,No,Email,N/A,6701,2643
9939,Phone,In-Progress,No,Call,11/7/2024,3738,9270
8127,Chat,Resolved,Yes,Email,10/12/2024,7565,4303
3779,Chat,In-Progress,Yes,Web Chat,11/4/2024,8503,9221
5703,Email,Pending,No,Email,N/A,5592,4277
5853,Chat,In-Progress,No,Web Chat,10/16/2024,9760,1170
6758,Phone,Resolved,No,Call,10/24/2024,6475,4588
8506,Email,Escalated,Yes,In-Person,10/31/2024,7678,6466
7633,Chat,Escalated,Yes,In-Person,N/A,3444,1596
5089,Email,Pending,No,Email,N/A,5845,7489
8243,Phone,Resolved,Yes,In-Person,10/29/2024,5347,9622
2672,In-Person,Resolved,Yes,Call,N/A,9982,8295
7638,Phone,Pending,Yes,Web Chat,10/29/2024,6699,8032
3813,In-Person,In-Progress,No,Call,N/A,6648,9041
3456,Phone,Escalated,No,Call,N/A,5081,5821
3649,Email,Resolved,Yes,Call,N/A,3629,2304
7947,In-Person,In-Progress,Yes,Call,N/A,4947,2471
5078,In-Person,Resolved,Yes,In-Person,10/10/2024,4847,1414
5338,In-Person,Escalated,No,Email,10/9/2024,4272,8162
5048,Phone,In-Progress,Yes,Call,10/13/2024,8810,3776
4936,In-Person,Resolved,Yes,Call,N/A,3900,8480
2503,In-Person,In-Progress,No,Web Chat,N/A,6414,7963
5924,Chat,Resolved,No,Web Chat,N/A,3747,1634
5130,In-Person,Resolved,Yes,Email,10/25/2024,6116,1506
7957,In-Person,Resolved,No,Call,N/A,8532,5120
7109,Email,Escalated,No,Call,10/19/2024,9245,1676
4723,In-Person,Resolved,No,In-Person,N/A,3347,4757
9872,Email,Escalated,Yes,Call,10/26/2024,5619,2546
7978,Phone,Resolved,Yes,Web Chat,11/3/2024,3998,3199
5979,Chat,Escalated,No,Web Chat,10/10/2024,7548,5683
6401,Chat,Escalated,No,In-Person,10/9/2024,6933,4066
2133,Phone,Resolved,Yes,In-Person,N/A,7006,8317
9201,Chat,In-Progress,Yes,Web Chat,N/A,9085,2230
2675,Phone,Escalated,No,In-Person,10/27/2024,8298,3917
7620,Email,Resolved,No,In-Person,10/21/2024,6555,2073
9496,Chat,Pending,Yes,Call,11/5/2024,3817,3701
5602,Email,Escalated,No,Web Chat,N/A,8750,2331
5245,Chat,Resolved,No,Email,11/1/2024,6952,2527
5358,In-Person,Escalated,Yes,Email,N/A,8836,9829
3028,Email,In-Progress,No,Web Chat,N/A,5692,5190
9079,Phone,Resolved,Yes,Email,N/A,6027,3588
7725,Phone,Escalated,Yes,In-Person,10/30/2024,5574,4146
7883,In-Person,Escalated,No,Email,N/A,3871,4009
8854,Phone,In-Progress,Yes,Email,N/A,3595,1685
7395,Email,Pending,No,Web Chat,N/A,9734,8974
2909,Phone,In-Progress,Yes,Web Chat,10/28/2024,6859,8106
9421,Email,Escalated,Yes,Call,10/26/2024,5438,3461
6457,Email,Resolved,Yes,Email,N/A,4497,8338
5609,Chat,In-Progress,Yes,In-Person,N/A,5363,7254
5355,Email,Resolved,Yes,Web Chat,10/25/2024,4733,7859
3960,Chat,Escalated,Yes,In-Person,N/A,3584,7886
6695,Phone,Pending,No,Email,N/A,7632,5911
5262,Phone,In-Progress,No,Web Chat,N/A,5914,6994
9987,In-Person,Resolved,No,Call,10/15/2024,8957,7068
6851,Phone,Escalated,Yes,In-Person,N/A,4055,3889
7570,Email,Escalated,Yes,Email,10/20/2024,9510,7207
5012,Phone,Resolved,No,In-Person,N/A,4545,7203
5528,In-Person,Pending,Yes,Web Chat,N/A,9294,3075
4328,Chat,Escalated,No,In-Person,10/20/2024,6176,7965
2545,Email,In-Progress,No,Email,10/30/2024,8799,5471
2033,Email,Escalated,No,Web Chat,N/A,4393,9953
5401,Chat,Resolved,Yes,In-Person,10/14/2024,3841,7742
7981,Email,In-Progress,No,Email,N/A,8900,9649
3242,Phone,Pending,No,Call,N/A,8757,7396
8730,In-Person,Resolved,No,Web Chat,11/7/2024,5615,5193
2656,Chat,Pending,Yes,Call,10/9/2024,7354,2705
7428,Email,Pending,Yes,In-Person,N/A,3120,3626
4080,Phone,Resolved,Yes,Call,N/A,6037,4671
4616,Phone,In-Progress,No,Web Chat,10/10/2024,4217,8611
9265,Phone,Escalated,No,Email,10/23/2024,9478,3404
9572,In-Person,In-Progress,No,In-Person,N/A,7532,7964
7070,Chat,Escalated,No,Email,10/12/2024,9370,9210
8916,Email,Escalated,Yes,Web Chat,11/6/2024,5075,3745
6789,Email,Pending,Yes,Email,N/A,5213,6608
5927,In-Person,In-Progress,No,Call,N/A,8874,6021
9229,Phone,Resolved,No,Web Chat,N/A,4257,2807
9707,Email,Escalated,No,Web Chat,N/A,9819,6462
2881,Email,Escalated,No,Call,11/3/2024,4679,6899
2788,Phone,In-Progress,Yes,In-Person,N/A,3621,9585
4785,Chat,Resolved,Yes,Email,11/5/2024,6150,2026
7780,Chat,Escalated,Yes,Email,N/A,7111,2690
5752,Email,Escalated,No,In-Person,N/A,4335,1853
5552,Email,In-Progress,Yes,Email,N/A,4908,4111
6870,In-Person,Pending,Yes,Web Chat,N/A,7642,9996
7279,Phone,In-Progress,No,Email,10/11/2024,6064,2700
6547,Email,Resolved,Yes,Call,N/A,8046,2511
8984,Email,Pending,Yes,Call,10/15/2024,6080,4121
3005,Email,Escalated,Yes,Call,10/13/2024,7706,2072
5248,In-Person,Pending,No,Call,11/5/2024,7834,9253
8807,In-Person,In-Progress,Yes,Call,10/27/2024,8604,4586
2590,Phone,Resolved,No,Web Chat,N/A,4326,7084
8495,In-Person,Escalated,No,Email,11/3/2024,4741,1696
9287,In-Person,In-Progress,No,Web Chat,10/30/2024,5970,7373
2364,In-Person,Escalated,No,Call,N/A,7125,4181
8438,Chat,Escalated,No,In-Person,10/11/2024,3706,8461
5727,In-Person,Escalated,Yes,Web Chat,10/18/2024,4178,8307
4303,In-Person,Pending,No,In-Person,10/20/2024,5031,1999
7099,Phone,Resolved,No,Email,11/2/2024,6303,6981
4492,Chat,Resolved,No,Email,N/A,5891,6766
5942,Email,In-Progress,No,In-Person,11/6/2024,4557,7653
3341,Email,Resolved,No,Web Chat,N/A,3979,5316
8368,Phone,In-Progress,Yes,Web Chat,11/5/2024,4539,3869
9575,Phone,Escalated,No,Email,N/A,3768,2886
3048,Chat,Resolved,No,Web Chat,N/A,7026,9359
3684,Email,In-Progress,No,Email,10/16/2024,3867,4819
2391,In-Person,Escalated,Yes,Call,11/2/2024,5032,8397
3436,Email,In-Progress,No,In-Person,N/A,9849,7586
4624,Phone,Pending,Yes,Call,11/4/2024,3369,7423
3789,Phone,In-Progress,No,Web Chat,10/29/2024,4813,9472
5279,Chat,In-Progress,No,Email,11/4/2024,4098,8235
4015,In-Person,In-Progress,No,Call,N/A,7948,7622
5119,Phone,Resolved,No,Web Chat,10/23/2024,3590,7412
5334,Phone,Resolved,No,In-Person,11/4/2024,6495,5830
8644,Phone,Resolved,No,In-Person,10/13/2024,8249,6188
5603,Email,Pending,No,In-Person,N/A,6058,4496
6855,Chat,Escalated,Yes,In-Person,10/31/2024,3213,9629
5056,Phone,Pending,Yes,Web Chat,N/A,9766,1292
2139,Email,Resolved,Yes,In-Person,N/A,3925,2473
4310,Phone,Resolved,Yes,Call,11/2/2024,9925,4349
2746,Phone,Pending,No,In-Person,10/21/2024,3478,4860
8709,Chat,Resolved,Yes,Web Chat,N/A,7419,1828
8348,Chat,In-Progress,Yes,Call,N/A,8715,5513
3838,Chat,Pending,Yes,Email,N/A,6333,5140
3354,Phone,Pending,No,In-Person,N/A,3987,2268
5452,Email,In-Progress,No,Call,N/A,3896,2762
3442,Email,Resolved,Yes,Email,N/A,8460,9035
5126,Chat,Resolved,No,In-Person,N/A,4762,3022
7509,Chat,Resolved,Yes,Web Chat,10/30/2024,3459,6523
4817,Phone,In-Progress,No,Web Chat,N/A,7276,3914
9871,Chat,In-Progress,No,Web Chat,N/A,6191,1865
3575,In-Person,Resolved,Yes,In-Person,N/A,3911,3347
4802,Phone,In-Progress,No,Call,N/A,8699,9058
8936,In-Person,In-Progress,Yes,In-Person,10/29/2024,5672,6217
5692,Phone,Escalated,Yes,Email,11/5/2024,3010,6088
7411,In-Person,Escalated,No,Email,N/A,9933,6325
4096,Chat,Escalated,Yes,Web Chat,10/19/2024,8909,8212
9212,Phone,Pending,Yes,In-Person,N/A,5348,4739
8163,Email,Pending,Yes,Web Chat,10/10/2024,9880,9168
8646,Email,Resolved,No,In-Person,10/20/2024,8594,7309
2191,Email,In-Progress,Yes,In-Person,10/24/2024,4493,7770
6989,Chat,Escalated,No,Web Chat,N/A,8871,3110
7944,In-Person,Pending,Yes,In-Person,N/A,5130,4271
2314,Phone,Resolved,Yes,Email,N/A,8278,9155
5583,Phone,Escalated,No,In-Person,10/18/2024,8490,7118
9671,Phone,Pending,No,Email,N/A,5052,5276
5606,Phone,Pending,No,Call,N/A,3439,1341
3825,Email,Escalated,Yes,Call,N/A,8591,7439
5396,Email,Escalated,No,Email,N/A,3052,9966
8314,Email,Pending,Yes,Call,N/A,9437,5465
5331,Email,Pending,Yes,Web Chat,N/A,6953,7220
7991,In-Person,Escalated,No,In-Person,N/A,7073,3359
2386,Email,Resolved,No,Web Chat,10/19/2024,6493,5895
6815,Email,Escalated,Yes,Call,N/A,7663,7969
6126,In-Person,Pending,Yes,Call,N/A,3284,9873
6529,Email,Resolved,No,Web Chat,10/20/2024,3093,4978
3855,Email,In-Progress,No,In-Person,10/26/2024,7194,4448
5262,Chat,Pending,No,Email,10/19/2024,9787,8519
8341,Phone,Pending,No,In-Person,11/4/2024,3502,7615
2351,Email,In-Progress,Yes,Email,11/4/2024,4955,1555
8094,Chat,Resolved,No,Email,10/11/2024,3019,4256
6430,Phone,Resolved,Yes,In-Person,N/A,7303,7501
8765,Chat,Pending,No,In-Person,10/12/2024,8094,7689
5335,Email,Pending,Yes,Web Chat,N/A,6464,5500
2751,Chat,Escalated,No,Web Chat,10/21/2024,5521,9247
5426,Chat,Pending,No,Email,N/A,9095,2138
3387,In-Person,In-Progress,No,Web Chat,10/28/2024,3226,5953
3514,Email,Resolved,Yes,Email,N/A,3324,6502
8842,Phone,Resolved,No,Email,N/A,7884,4832
7734,In-Person,Escalated,No,In-Person,N/A,8728,9895
8126,Chat,Pending,Yes,Web Chat,10/14/2024,6926,3850
8563,Chat,Resolved,Yes,In-Person,10/18/2024,7030,9694
8419,Email,In-Progress,No,Email,10/26/2024,4417,8284
3933,In-Person,Resolved,Yes,Web Chat,10/16/2024,3444,9764
2650,Email,Resolved,Yes,In-Person,N/A,5630,2990
9933,Email,Resolved,No,In-Person,11/7/2024,8155,5394
2486,Chat,Resolved,No,Web Chat,N/A,7972,1129
8284,Chat,Pending,Yes,Email,N/A,8200,4150
3667,Chat,Resolved,Yes,In-Person,11/4/2024,7057,6174
2974,Chat,Pending,Yes,In-Person,N/A,7133,1138
2495,Chat,Escalated,No,Email,N/A,9430,3687
6632,Chat,Pending,Yes,Email,10/17/2024,3766,3674
3742,Email,Resolved,No,Web Chat,N/A,8533,9492
6773,In-Person,Escalated,No,Call,10/16/2024,8621,2551
3691,Chat,Pending,No,Email,10/14/2024,5452,5867
3702,Phone,Escalated,Yes,Call,N/A,8033,1359
6678,In-Person,Pending,Yes,In-Person,N/A,4114,5107
3659,In-Person,Escalated,Yes,Call,10/12/2024,6582,5940
5177,Email,In-Progress,No,Web Chat,N/A,6411,4968
7258,Email,Pending,Yes,Email,N/A,7094,5700
4066,Email,In-Progress,No,Web Chat,N/A,4023,3039
8391,In-Person,Escalated,No,Call,N/A,3093,7175
5156,Phone,Pending,No,Web Chat,N/A,7859,4160
7790,In-Person,Escalated,Yes,In-Person,10/19/2024,9257,3493
6222,In-Person,In-Progress,Yes,Web Chat,11/5/2024,7121,7623
4121,Email,Resolved,Yes,Call,11/1/2024,8039,3170
5469,Email,In-Progress,Yes,Call,N/A,3364,5819
6574,In-Person,In-Progress,Yes,Call,10/27/2024,7125,9540
7698,Chat,Escalated,No,In-Person,10/15/2024,4842,6264
3441,Phone,Resolved,Yes,Call,N/A,9929,6871
2542,Phone,Escalated,No,Call,10/17/2024,8347,9436
9019,Email,Pending,Yes,Email,N/A,9191,7919
3975,Email,Pending,No,Web Chat,N/A,3039,5005
7123,In-Person,Escalated,Yes,Call,11/7/2024,4312,8408
3926,Phone,Resolved,Yes,Web Chat,N/A,5693,5558
6260,Email,In-Progress,Yes,In-Person,10/23/2024,4504,8572
3463,Email,Escalated,Yes,Email,N/A,8370,5503
6782,Chat,Escalated,Yes,Email,10/19/2024,3498,2964
5455,In-Person,Escalated,Yes,Email,N/A,5361,6356
3866,Chat,Escalated,No,Web Chat,10/10/2024,8678,1666
2774,Email,Resolved,No,In-Person,11/5/2024,6227,4898
6080,Phone,Resolved,Yes,In-Person,N/A,3427,5541
2046,Email,Resolved,Yes,Web Chat,10/19/2024,3193,5385
2505,In-Person,Resolved,Yes,Call,11/1/2024,9148,5220
8273,Chat,In-Progress,Yes,Web Chat,N/A,9461,1595
8675,Email,Escalated,Yes,Email,N/A,3211,5916
6111,Phone,Pending,No,In-Person,10/23/2024,7758,5849
5120,Email,Resolved,Yes,Email,11/1/2024,7589,6027
3085,Email,In-Progress,No,Email,10/13/2024,3959,6282
3824,Phone,Pending,No,Email,N/A,9233,5125
7596,Phone,Resolved,No,Call,N/A,6625,2327
7005,Phone,Escalated,Yes,Web Chat,N/A,4842,9084
